video_id,title,description,published_at,views,likes,comments,duration,duration_sec,year,month,day,weekday,likes_per_view,comments_per_view,video_type
Y31jUGq5_ms,BIANCHI TESTA OS EQUIPAMENTOS DO MERLOTO! Será que ele consegue? 😂 | DOJO DO MERLOTO #016,"Fala, família do Dojô do Merloto! 🥷 Hoje é dia de mostrar o que tem de mais insano e letal na famosa Caverna do Merloto! Nosso convidado Bianchi veio explorar o arsenal escondido do mestre, e é claro que ele acabou se metendo em algumas confusões (como sempre 😂).

De nunchakus pesadíssimos, espadas afiadas, chicotes, até uma besta — tem de tudo nesse lugar! Será que o Bianchi consegue lidar com as armas de verdade ou vai passar vergonha? 😂 Assista até o final para ver os desafios e as risadas!

🔥 Destaques do vídeo:

A HISTÓRIA do Nunchaku e o segredo do treinamento do Merloto 🥋

Bianchi tentando acertar alvos com o chicote e as shurikens

O cutelo favorito do Merloto e a arma mais perigosa da caverna! ⚔️

Curiosidades sobre armas marciais, sua origem e técnicas de uso.

👉 Gostou do vídeo? Deixe o like, compartilhe com os amigos e comenta aí: QUAL DESSAS ARMAS VOCÊ TERIA NA SUA CASA? 😂

🔔 Não se esqueça de se inscrever no canal Fábrica de Monstros para mais conteúdo maromba, lutas, e resenhas insanas!

Compre na Growth Supplements com desconto:
http://gsuplementos.com.br/
Cupom: MERLOTO",2024-12-17 21:45:00+00:00,4627,399,20,PT38M45S,2325.0,2024,12,17,Tuesday,0.08623298033282904,0.004322455154527772,Longo
SgkmyksbmAg,A POSTURA é mais poderosa do que um GOLPE,Relembrando quando o Merloto aprendeu a importância da POSTURA numa aula de Aikido!,2024-12-17 15:30:16+00:00,4965,618,2,PT51S,51.0,2024,12,17,Tuesday,0.12447129909365559,0.0004028197381671702,Short
QDu9tfHavXs,POR ESSA VOCÊ NÃO ESPERAVA - Léo Stronda chama um grande convidado,,2024-12-16 21:12:03+00:00,16055,1811,6,PT54S,54.0,2024,12,16,Monday,0.11279975085643101,0.0003737153534724385,Short
k1iLnT2G5Vc,"BODYBUILDER OPEN COM MENOS DE 65KG? KAUE ""TOURINHO"" MOTTA! | FALA MONSTRO TALK SHOW #014","No episódio de hoje do Fala Monstro Talk Show, Leo Stronda recebe um dos maiores talentos emergentes do fisiculturismo brasileiro: Kauê “Tourinho” Motta. Pequeno no tamanho, mas gigante no palco, Tourinho compartilha sua trajetória única, desde sua vida em Rondônia até se destacar nas maiores competições de bodybuilding do Brasil. O bate-papo descontraído inclui histórias inspiradoras, momentos hilários e desafios que só o Tourinho poderia encarar. Além disso, ele fala sobre superação, treino, dieta e o impacto transformador do esporte em sua vida. Prepare-se para muita risada, aprendizado e energia positiva! 💪🔥**",2024-12-15 15:00:07+00:00,19022,1410,96,PT1H24M40S,5080.0,2024,12,15,Sunday,0.07412469771843129,0.005046787929765535,Longo
UZa5DLbSMKc,O Léo Stronda se ARREPENDEU de chamar o ADRIANO MURALHA pra cozinha!,,2024-12-14 21:27:36+00:00,21755,2038,25,PT56S,56.0,2024,12,14,Saturday,0.09367961388186624,0.0011491611123879567,Short
W-5Gi-Dvxow,Monster Chef: TITAN ou ANUNAKI – Qual omelete Ficou Melhor? | Monstro na Cozinha  #013,"🔥 Monster Chef: Anunnaki vs Titan!
Hoje no Monstro na Cozinha, temos um verdadeiro duelo de titãs! 🥚🔥 Titan (2,07m) e Anunaki (2,04m) aceitaram o desafio de criar o melhor omelete bodybuilder em um formato estilo Master Chef. 💪👨‍🍳

Sob o comando de Leo Stronda, os gigantes enfrentam um jogo de perguntas sobre o mundo maromba. Cada resposta certa garante ingredientes para montar seus pratos! 🍳💥

No final, o público e o próprio Leo Stronda dão o veredito: quem será o chef bodybuilder campeão? 🏆

Participe votando nos comentários e diga: qual omelete merece o título de Monstro na Cozinha?

🔔 Não esqueça de deixar seu like, se inscrever no canal e ativar o sininho para mais desafios épicos como esse!

Leo Stronda: https://instagram.com/leostronda
Anunaki: https://instagram.com/brunoanunaki
Titan: https://instagram.com/supertitanbr

Growth: https://gsuplementos.com.br

#Bodybuilding #ReceitaFit #MonstroNaCozinha #titan #anunaki #ProCard",2024-12-14 15:00:30+00:00,143183,8538,487,PT48M11S,2891.0,2024,12,14,Saturday,0.059629984006481215,0.003401241767528268,Longo
avoGc8KQq8M,DESAFIO INSANO NA CAVERNA DO MERLOTO: QUEM AGUENTA MAIS? | TEEN BODYBUILDER #009,"Neste episódio épico do Teen Bodybuilder, Daniel Bianchi enfrenta um treino insano de costas na lendária Caverna do Merloto! 🏋️‍♂️🔥 Depois de sofrer no Dojô, chegou a vez de devolver o desafio no território das costas. Com exercícios extremos, dicas valiosas e muita superação, eles mostram como a atmosfera única da Caverna pode elevar qualquer treino a outro nível.

Prepare-se para aprender técnicas, entender a importância do foco muscular e curtir um treino cheio de energia, suor e aquele bom humor clássico da Fábrica de Monstros.

🚨 Não esqueça: Use o cupom BIANCHI no site da Growth para garantir seus suplementos e fortalecer seus treinos! 💪

📌 O que você vai ver neste vídeo:

Desafios épicos na barra fixa e remadas.
Exercícios exclusivos com dicas avançadas de fisiculturismo.
Como a atmosfera da Caverna transforma o treino.
Momentos engraçados e superação.
🔥 Deixe seu like e compartilhe para apoiar o quadro!


Compre com desconto na Growth Suplementos:
https://gsumplementos.com.br
Cupom: BIANCHI",2024-12-13 21:45:01+00:00,4759,348,14,PT36M33S,2193.0,2024,12,13,Friday,0.0731246060096659,0.0029417944946417314,Longo
H3uFOdOgbWU,Off é off! Daniel Bianchi é brabo!,,2024-12-13 21:30:02+00:00,10359,705,25,PT31S,31.0,2024,12,13,Friday,0.06805676223573703,0.0024133603629693987,Short
y6DQNvF5w38,"Elástico no Treino: Facilite, Dificulte e Evolua na Calistenia | MUNDO CALISTENIA #013","Descubra neste vídeo as melhores formas de usar elásticos para potencializar seus treinos de calistenia! 💪 Seja você iniciante ou avançado, o elástico é uma ferramenta incrível para ajudar na barra fixa, front lever, back lever, flexões, paralelas e até na evolução do movimento Cristo nas argolas. Além disso, aprenda como utilizá-lo para adicionar resistência nos exercícios e até treinar pernas e manguito de forma prática e eficiente.

🌟 Dicas bônus:

Como escolher o elástico ideal para o seu nível.

Usos criativos para maximizar seus treinos em casa ou na academia.

Exercícios simples e avançados que você pode fazer com um único equipamento.

👉 Aproveite o cupom ""mesquita"" na loja Growth Supplements e garanta os melhores produtos para seu desempenho!

Se você curtiu as dicas, deixe o like, se inscreva no canal, e compartilhe com aquele amigo que está começando na calistenia! 🎯

Compre na Growth com desconto:
https://gsuplementos.com.br
Cupom: MESQUITA

bands:
https://cornedi.com/
Cupom: MESQUITA",2024-12-13 15:01:15+00:00,30346,372,12,PT10M52S,652.0,2024,12,13,Friday,0.012258617280695973,0.00039543926711922494,Longo
J2XeMDwAwi4,Qual é a força do GRIP dos MAROMBAS?,"Luis Otávio Mesquita do Mundo Calistenia testa força do Grip de caras como Léo Stronda, Felipe Franco, Anunnaki e mais!",2024-12-13 14:45:02+00:00,900098,114971,552,PT51S,51.0,2024,12,13,Friday,0.12773164699843795,0.000613266555419521,Short
V8gB2eonvgQ,O SEGREDO PARA BÍCEPS GIGANTE: DESAFIANDO O FREIRE PRA UM TREINO OLDSCHOOL | POWERBUILDER #013,"No PowerBuilder de hoje, o Iago e o Freire encaram um treino insano de bíceps com dicas preciosas do Coach Felipe! 💪🔥 Um treino cheio de técnicas avançadas, variações de pegada, ângulos estratégicos e intensidade máxima para volumizar os braços.

📌 O que você vai aprender neste vídeo:

A metodologia 777 para hipertrofia de bíceps.
Como usar variações de pegada e angulação para resultados explosivos.
A importância da isometria e alongamento completo no treino avançado.
Momentos épicos de superação e rivalidade entre Iago e Freire!
🚨 Quer elevar seu treino de bíceps a outro nível? Não perca este vídeo repleto de dicas práticas e técnicas que vão transformar o seu pump.

Deixe seu like, inscreva-se e comente se você acha que o Freire vai conseguir encarar o próximo desafio do PowerBuilder: remar um caminhão gigante! 🛻🔥

🎥 Assista agora e descubra o caminho para bíceps de outro nível!

Compre com desconto na Growth Suplementos:
https://gsumplementos.com.br
Cupom: IAGO",2024-12-12 21:45:00+00:00,4831,461,54,PT24M44S,1484.0,2024,12,12,Thursday,0.09542537776857793,0.011177809977230387,Longo
oPXV4sYoLvc,Iago Berserker desafia o supremo Adriano Muralha!,ADRINO MURALHA E IAGO BERSERKER JUNTOS!,2024-12-12 15:30:16+00:00,21823,1940,8,PT38S,38.0,2024,12,12,Thursday,0.08889703523805159,0.00036658571232186225,Short
2R2ZsBdyhHk,Mulheres e Anabolizantes: O Que Você Precisa Saber!| CONFIA NO DOC #014,"💊 Mulheres e Anabolizantes: Efeitos e Riscos

No episódio de hoje do Confia no Doc, Ewerton e Gustavo abordam um tema polêmico e cheio de curiosidade: o uso de anabolizantes por mulheres. Entenda como essas substâncias impactam o corpo feminino, desde o ciclo menstrual até efeitos colaterais como virilização, acne e alterações irreversíveis na voz e no corpo.

Assuntos abordados no vídeo:
🔹 O que são anabolizantes e como funcionam no corpo feminino.
🔹 O impacto no ciclo menstrual: suspensão, escapes e irregularidades.
🔹 Os efeitos colaterais de longo prazo, como queda de cabelo e engrossamento da voz.
🔹 Riscos para a fertilidade e reversibilidade dos efeitos.
🔹 Dicas para um uso consciente e acompanhamento médico.

💡 Atenção, mulheres! Antes de usar qualquer anabolizante, informe-se sobre os riscos e busque orientação profissional. O uso sem controle pode levar a mudanças irreversíveis no corpo e na saúde.

📌 Cupom exclusivo Grow Supplements!
👉 Insira o código DOC no checkout e ganhe mais de 10% de desconto em suplementos aprovados por laudos rigorosos, com garantia de qualidade.

🔔 Curta o vídeo, deixe seu comentário e se inscreva no canal para mais conteúdos técnicos e divertidos. Compartilhe com amigas que precisam dessas informações! 🚀

#AnabolizantesFemininos #ConfiaNoDoc #CicloMenstrual #SaúdeFeminina #Virilização #FábricaDeMonstros

Participantes:
Confia no Doc: @confianodoc
Ewerton Oliveira: @ewerton.oliveiras
Gustavo Fontenelle: @drfontenelle

Compre com desconto na Growth Suplementos:
https://gsumplementos.com.br
Cupom: DOC",2024-12-11 21:45:01+00:00,2433,358,10,PT9M44S,584.0,2024,12,11,Wednesday,0.14714344430743936,0.004110152075626798,Longo
pS2Nn3mZG2I,Autodefesa em 1 Dia? Merloto Coloca Daniel à Prova! | DOJO DO MERLOTO #015,"No Dojo do Merloto dessa semana, o Bianchi, do quadro Teen Bodybuilder, deixa o mundo dos pesos para aprender o básico das artes marciais: como dar um soco poderoso! 🥊

🔑 Destaques do episódio:

Histórias hilárias e inusitadas: Bianchi conta como foi apanhado por um Uber e envolvido em situações surreais de bullying.
A primeira aula prática de golpes: técnicas básicas para autodefesa e fortalecimento.
O segredo do soco perfeito: dicas essenciais para não errar o movimento e evitar lesões.
O lado mental das lutas: como as artes marciais ajudam a desenvolver confiança e autocontrole.
🤜🤛 Será que o Bianchi mandou bem no desafio? Quem deu o melhor soco: ele ou o cinegrafista? Descubra agora no vídeo mais divertido e educativo sobre artes marciais!

Assista, deixe o like e comente: Qual é a próxima habilidade que o Merloto deve ensinar no Dojo? 🥋

Compre na Growth Supplements com desconto:
🌐 http://gsuplementos.com.br
Cupom: MERLOTO",2024-12-10 21:45:01+00:00,6165,490,39,PT33M35S,2015.0,2024,12,10,Tuesday,0.07948094079480941,0.006326034063260341,Longo
FDpYWWEFNN4,LÉO STRONDA QUASE VAI DE ARRASTA NA LUTA MEDIEVAL,Relembrando do dia que Léo Stronda quase vai de base numa luta medieval no Dojo do Merloto!,2024-12-10 15:45:00+00:00,674351,61423,358,PT44S,44.0,2024,12,10,Tuesday,0.0910846132058824,0.0005308808024307816,Short
e4B3xuMfFY4,Eles Inspiram Milhões! Titan e Anunaki Contam Suas Jornadas Épicas | FALA MONSTRO TALKSHOW #013,"No episódio mais insano do Fala Monstro Talk Show, Leo Stronda recebe Titan e Anunaki, dois verdadeiros gigantes do mundo fitness! Prepare-se para uma conversa cheia de histórias marcantes, treinos insanos e muita motivação. 🏋️‍♂️

Destaques do episódio:
🔥 A realidade de viver com mais de 2 metros de altura e o impacto disso no treino, na dieta e até nas roupas!
🔥 Como é competir e treinar ao lado de monstros do mesmo nível.
🔥 Segredos de como superar desafios físicos e mentais para alcançar o topo.
🔥 Histórias hilárias de bastidores e do dia a dia de quem vive para ser gigante!

Não perca o papo que mistura inspiração, diversão e curiosidades que só esses monstros conseguem trazer! 💪

🎥 Assista agora e descubra: Quem é o mais preparado? Titan ou Anunaki? 🤔",2024-12-08 15:00:07+00:00,53996,3275,149,PT1H52M27S,6747.0,2024,12,8,Sunday,0.06065264093636566,0.0027594636639751095,Longo
HDwGscVsQXI,BITELO REVELA SEU SONHO  | MONSTRO NA COZINHA #012,"No episódio de hoje do Monstro na Cozinha, Leo Stronda recebe o carismático Bitelo para preparar uma receita funcional de dar água na boca: o Sonho Hiperproteico! 🥯💪

Enquanto rola o preparo, a dupla compartilha histórias engraçadas, curiosidades sobre a vida maromba, e ainda tira dúvidas sobre dieta, treinos e nutrição para quem busca força e energia. O sonho leva ingredientes como whey protein, leite desnatado e essência de baunilha – perfeito para quem quer um doce sem sair do foco ou com um boost calórico para o powerlifting!

Destaques do vídeo:

O bate-papo descontraído sobre o passado do Bitelo e seus treinos insanos.
Dicas para adaptar a receita para dietas mais restritas.
Curiosidades sobre o consumo calórico de atletas de alto nível – até 18 mil calorias por dia! 😱
A explosão de sabor do sonho hiperproteico e o impacto na energia antes de treinar.
Não perca essa mistura de humor, aprendizado e gastronomia maromba!

🔗 Aprenda a receita e veja como transformar sua cozinha em uma verdadeira fábrica de monstros!",2024-12-07 15:00:17+00:00,1239435,80392,1496,PT42M20S,2540.0,2024,12,7,Saturday,0.06486181203532254,0.0012070015773316066,Longo
OBxOLngYCyw,O segredo genial do drink do Toguro,Toguro revela o segredo genial do seu energético que não é energético.,2024-12-06 23:00:30+00:00,16587,1627,27,PT52S,52.0,2024,12,6,Friday,0.09808886477361789,0.0016277807921866521,Short
qAso_cJXCUI,100 kg no supino caseiro! Treinando com Merloto na Caverna | Teen Bodybuilder #008,"No episódio de hoje do Teen Bodybuilder, Daniel Bianchi deixa a academia de lado e encara um treino épico na lendária Caverna do Merloto! 🏠💪

Neste espaço improvisado, mas cheio de história e dedicação, o Daniel enfrenta desafios insanos no treino de peito, incluindo:
🔥 Supino com pesos feitos à mão
🔥 Técnicas para maximizar o ganho muscular
🔥 Desafios de força ao estilo ""Rocky Balboa""
🔥 E, claro, a energia única da Caverna!

Prepare-se para ver a criatividade do Merloto em ação, com equipamentos caseiros, técnicas avançadas e muito conhecimento. Será que o Daniel vai sobreviver a esse treino fora do comum?

Assista até o fim para:

Aprender dicas práticas para otimizar seu treino em qualquer espaço
Ver o impacto de treinar em um ambiente diferenciado
Descobrir o que faz da Caverna do Merloto um lugar único no mundo maromba
🗣️ Deixe seu comentário: Você treinaria na Caverna do Merloto? Quer ver mais desafios assim no canal?

🔔 Se inscreva no canal e ative o sininho para não perder nenhum episódio do Teen Bodybuilder!

Compre com desconto na Growth Suplementos:
https://gsumplementos.com.br
Cupom: BIANCHI",2024-12-06 21:45:01+00:00,5293,406,25,PT29M16S,1756.0,2024,12,6,Friday,0.07670508218401663,0.004723219346306443,Longo
jq0TWYNWUvQ,COMO TRINCAR O ABDÔMEN DE FORMA EFETIVA | Mundo Calistenia #012,"Quer ter um abdômen trincado? 💥 Neste vídeo do Mundo Calistenia, Luiz Mesquita explica tudo o que você precisa saber para alcançar o shape dos sonhos. 🔥 Descubra por que só treinar abdômen não é suficiente, entenda a importância do déficit calórico, e aprenda os exercícios de força mais eficientes para definir sua musculatura abdominal. 🏋️‍♂️

👉 Também desvendamos o mito dos ""gomos"" do abdômen: é genética, treino ou os dois? Se você quer evoluir no mundo da calistenia, este vídeo é essencial para ajustar suas expectativas e estratégias.

📌 Deixe seu like MONSTRO e comenta: você está satisfeito com seu abdômen ou acha que pode melhorar? Bora trocar ideia e crescer juntos! 💪 Até o próximo vídeo do Mundo Calistenia.

Luiz Mesquita: @luizomesquita

Compre na Growth com desconto:
https://gsuplementos.com.br
Cupom: MESQUITA",2024-12-06 15:00:54+00:00,10383,636,27,PT13M22S,802.0,2024,12,6,Friday,0.06125397284021959,0.002600404507367813,Longo
GO6eLM3DUOc,Vale a pena usar o SUCO pra CAVALO? - Confia no Doc #014,"No episódio de hoje do Confia no Doc, Gustavo Fontenelle e Ewerton Oliveira mergulham em um tema polêmico: os anabol veterinários que têm chamado a atenção no mundo do fisiculturismo. Eles explicam o que são esses medicamentos, para que foram desenvolvidos originalmente e por que alguns atletas decidem se arriscar com essas substâncias.

Você vai descobrir:

Os anabol veterinários mais conhecidos e seus usos
Os efeitos que esses medicamentos podem causar no corpo humano
Os riscos e perigos associados ao uso inadequado dessas substâncias
Se você busca informação confiável e sem tabus sobre o mundo fitness, este vídeo é obrigatório! ⚕️💪

🔔 Se inscreva no canal e ative o sininho para acompanhar mais episódios do Confia no Doc e se manter informado sobre temas importantes no universo fitness!

🗣️ Comenta aqui: Você já conhecia esses anabolizantes? Qual outro tema você gostaria que os Docs abordassem?

Compre com desconto na Growth Suplementos:
https://gsumplementos.com.br
Cupom: DOC",2024-12-04 21:45:00+00:00,5253,661,19,PT9M15S,555.0,2024,12,4,Wednesday,0.1258328574148106,0.003616980772891681,Longo
xqAp3DbZLsM,DUELO DE ÉPOCAS - ESGRIMA MEDIEVAL X OLÍMPICA | DOJO DO MERLOTO #014,"No episódio de hoje do Dojo do Merloto, o Henrique Merloto leva a rivalidade entre o passado e o presente ao próximo nível! Em uma série de 4 combates épicos, os esgrimistas olímpicos enfrentam os lutadores medievais, mostrando o melhor de seus estilos. Mas não para por aí: os competidores também trocam de terreno, com um mix de ambos se enfrentando nas regras olímpicas e no combate medieval.

Confira neste episódio:

A técnica e a precisão da esgrima olímpica
A brutalidade e estratégia dos combates medievais
Momentos únicos quando atletas enfrentam novos desafios em terrenos diferentes
Se você é fã de artes marciais, história e competições emocionantes, esse vídeo é imperdível!

🔔 Inscreva-se no canal e ative o sininho para não perder nenhum conteúdo exclusivo do Dojo do Merloto!

🗣️ Deixe seu comentário: Quem você acha que levou a melhor – os olímpicos ou os medievais?

Compre na Growth Supplements com desconto:
🌐 http://gsuplementos.com.br
Cupom: MERLOTO",2024-12-03 21:45:03+00:00,4402,435,24,PT27M40S,1660.0,2024,12,3,Tuesday,0.0988187187641981,0.005452067242162653,Longo
b2fd56bD6Pg,"Samson Dauda, Ramon Dino e Rafael na 212! | Yung News #014","👉 As maiores novidades do mundo maromba estão aqui no Yung News! Ramon Dino decide permanecer com Chris Aceto após especulações de mudança de coach. Será que foi a decisão certa?
👀 Outras notícias que agitaram a semana:

Samson Dauda impressiona com 147 kg e mira o Arnold Ohio 2024!
Rafael, jovem promessa da 212, viraliza com evolução de 20 kg em dois anos.
Nana Silva faz história ao garantir vaga no Mr. Olympia 2025.
Filho de Chris Aceto chama atenção com físico incrível e levanta debates.
🎥 E tem mais: resultados do Big Man Weekend e um emocionante adeus de um atleta com câncer.

Giovana Yung
Instagram: @giovana.yungnews

Compre na Growth Supplements com desconto:
🌐 http://gsuplementos.com.br
Cupom: YUNG

#YungNews #FábricaDeMonstros #CBum #PragaPro #Horse #Bitello #GiovanaYung #GrowthSupplements

Espero que curta o vídeo e até a próxima! 💪",2024-12-02 21:45:01+00:00,4554,355,16,PT11M51S,711.0,2024,12,2,Monday,0.07795344751866491,0.003513394817742644,Longo
RzUrTRIq1jk,"BITELO CONTA TUDO! Segredos, resenhas e histórias que ninguém sabia | Fala Monstro Talk Show #012","Hoje é dia de história no Fala Monstro Talk Show! O Leo Stronda recebe ninguém menos que o maior de todos: BITELO! 🏆 Conhecido por sua força descomunal e presença única no mundo do powerlifting, Bitelo compartilha momentos marcantes da sua carreira, desafios superados e tudo o que o tornou uma verdadeira lenda no cenário nacional.

Neste episódio, você vai descobrir:

Os segredos do sucesso de Bitelo e sua rotina de treinos
Histórias inspiradoras de superação e conquistas
A visão de Bitelo sobre o futuro do esporte e a nova geração
Se você é fã de força bruta, boas risadas e quer conhecer mais sobre o mundo de um verdadeiro gigante, esse episódio é imperdível!

🔔 Se inscreva no canal e ative o sininho para não perder mais entrevistas épicas e conteúdos exclusivos no Fala Monstro Talk Show!

🗣️ Comenta aqui: Qual foi sua parte favorita da conversa com o Bitelo? E quem você quer ver nos próximos episódios?",2024-12-01 15:00:07+00:00,669469,47394,1646,PT2H16M16S,8176.0,2024,12,1,Sunday,0.0707934198596201,0.002458665001665499,Longo
mOfIoDnaf9M,EMPADÃO do MASSAROCA hiperproteico | Monstro na Cozinha  #011,"Felipe Massaroca, o mais novo profissional do mundo bodybuilding, junta forças com Leo Stronda para criar uma receita super proteica que vai te deixar pronto para crescer! 💪🔥 Entre uma medida de whey e outra, Massaroca conta sua inspiradora trajetória de camelô a atleta Pro Card, provando que determinação e foco levam ao topo! 🏆🍽️

Prepare-se para aprender uma receita incrível, cheia de sabor e proteínas, enquanto se motiva com uma história de superação digna do mundo maromba. Não dá pra perder esse episódio recheado de dicas e treta na cozinha do monstro! 🍳

Felipe Massaroca: @felipe.massaroca
Leo Stronda: @leostronda

Growth: https://gsuplementos.com.br

#Bodybuilding #ReceitaFit #MonstroNaCozinha #Massaroca #ProCard",2024-11-30 15:00:55+00:00,34435,2544,98,PT40M59S,2459.0,2024,11,30,Saturday,0.07387832147524322,0.0028459416291563818,Longo
2UH7zkgFneU,TREINO DE PERNA BRUTAL COM MEU PRIMEIRO COACH(CESAR SETTE) | TEEN BODYBUILDER #007,"🔥 Primeiro Leg Day no Fábrica! Daniel Bianchi Encara um Treino de Pernas Monstruoso com Seu Mentor

No episódio de hoje do Teen Bodybuilder, o Daniel Bianchi finalmente enfrenta o tão temido treino de pernas, considerado o mais desafiador no fisiculturismo natural. E para tornar esse momento ainda mais especial, ele treina com o seu mentor e treinador, César Sette, a pessoa que acreditou nele desde o início da sua jornada.

Neste episódio, você vai ver:

Um treino completo de pernas com técnicas avançadas para hipertrofia
A importância do trabalho duro, consistência e disciplina no fisiculturismo
Reflexões emocionantes sobre a jornada de um jovem atleta em busca de evolução
Este não é só mais um treino — é um marco na preparação do Daniel para seus próximos campeonatos. Se você quer inspiração, dicas de treino e entender o que realmente significa amar esse esporte, assista até o fim! 🚀

🔔 Inscreva-se no canal e ative o sininho para acompanhar mais episódios do Teen Bodybuilder e a evolução do Daniel rumo ao topo.

🗣️ Comenta aqui: O que você achou desse primeiro leg day? Qual o próximo treino que você gostaria de ver no canal?

Compre com desconto na Growth Suplementos:
https://gsumplementos.com.br
Cupom: BIANCHI",2024-11-29 21:45:00+00:00,6080,360,30,PT1H6M2S,3962.0,2024,11,29,Friday,0.05921052631578947,0.004934210526315789,Longo
_RcWt_wzG1c,Desenvolvendo o TRICEPS CALISTÊNICO! | Mundo Calistenia #011,"""💪 Quer TRÍCEPS MONSTRUOSOS sem precisar de equipamentos? Nesse vídeo, o Mesquita ensina os 4 melhores exercícios de tríceps que você pode fazer em casa, na rua ou onde quiser! Tudo com técnicas de calistenia para máxima eficiência, evitando erros que podem atrapalhar seus resultados.

🔥 O QUE VOCÊ VAI APRENDER:
✅ Flexão de tríceps (variações para iniciantes e avançados).
✅ Flexão diamante: o segredo dos monstros!
✅ Flexão no banco: como evitar lesões e maximizar os ganhos.
✅ Flexão martelo: o exercício que poucos fazem, mas que dá resultados brutais.

⚠️ DICA EXTRA: Não esqueça que sua alimentação e suplementação são fundamentais para maximizar os resultados do treino. Use o cupom MESQUITA no site da Groff Suplementos para garantir seus produtos com desconto e fortalecer ainda mais o seu treino.

Assista, pratique os exercícios e compartilhe com quem precisa aumentar o volume do tríceps. Tamo junto, família Fábrica de Monstros! 💪🔥

#FábricaDeMonstros #MundoCalistenia #TreinoDeTríceps #CalisteniaSemEquipamentos""",2024-11-29 15:40:03+00:00,43438,631,49,PT10M2S,602.0,2024,11,29,Friday,0.014526451494083522,0.0011280445692711451,Longo
Joazb7v9I5w,"DESAFIEI O TALES, UM ASPIRANTE A PAULO MUZI | POWERBUILDER #012","No episódio de hoje do Powerbuilder, o Iago Berserker convida o Thales, que se diz 100% natural, para encarar um treino intenso de peito e ombro no Fábrica de Monstros CT! 🏋️‍♂️ Mas o verdadeiro desafio do dia não é só entre eles: as Monster Machines estão prontas para testar os limites de ambos! Será que o Thales consegue provar que dá conta do recado sem ajuda de nada além de treino pesado e dedicação?

Neste episódio, você vai ver:

Um desafio de força e resistência entre um atleta natural e o Powerbuilder
As temidas Monster Machines colocando tudo à prova!
Se você curte treinos extremos e quer ver como esses monstros lidam com desafios brutais, assista até o fim e veja quem realmente vence esse confronto épico!

🔔 Se inscreva no canal e ative o sininho para não perder nenhum episódio do Powerbuilder e acompanhar mais desafios pesados e treinos insanos no Fábrica de Monstros!

🗣️ Comenta aqui: Quem você acha que mandou melhor no treino de hoje? Vamos trocar ideias sobre treino e performance!

Compre com desconto na Growth Suplementos:
https://gsumplementos.com.br
Cupom: IAGO",2024-11-28 21:45:00+00:00,3743,300,11,PT17M24S,1044.0,2024,11,28,Thursday,0.08014961261020571,0.002938819129040876,Longo
w6QM2uCkKS8,MITO OU REALIDADE? FISICULTURISMO VEGANO | CONFIA NO DOC #013,"💬 É possível ser vegano e competir em alto rendimento no fisiculturismo? Neste episódio do Confia no Doc, desvendamos os mitos e verdades sobre fisiculturistas veganos, a suplementação necessária, e como a combinação de alimentos pode suprir todas as necessidades para o crescimento muscular. 🌱💪

🔥 Temas abordados no vídeo:

A diferença entre proteína animal e vegetal 🥩 vs. 🥦
Como combinar alimentos para atingir um perfil proteico completo 🍚 + 🫘
Suplementos essenciais para veganos no fisiculturismo (B12, creatina, BCAA e mais!) 🥤
Exemplos reais: Carol França e Guilherme Abomai no topo do esporte! 🏆
💡 E mais: Será que veganos podem usar testosterona? 🤔 Assista até o final para descobrir!

📩 Deixe nos comentários o que você acha dessa jornada e compartilhe com aquele amigo que quer saber mais sobre veganismo e esporte.

Participantes:
Confia no Doc: @confianodoc
Ewerton Oliveira: @ewerton.oliveiras
Gustavo Fontenelle: @drfontenelle

Compre com desconto na Growth Suplementos:
https://gsumplementos.com.br
Cupom: DOC",2024-11-27 21:45:01+00:00,3796,369,23,PT8M4S,484.0,2024,11,27,Wednesday,0.09720758693361434,0.006059009483667018,Longo
mM3HNQpQKFo,DA ERA MEDIEVAL ATÉ HOJE EM DIA - A EVOLUÇÃO DA ESGRIMA | DOJO DO MERLOTO #013,"No episódio de hoje do Dojo do Merloto, o Henrique Merloto junta forças com profissionais de esgrima olímpica e lutadores medievais para um confronto épico de ideias e técnicas! ⚔️ Eles exploram a evolução do esporte de esgrima, desde os combates medievais até as competições olímpicas da atualidade. Será que essas duas tradições têm mais em comum do que imaginamos?

Se você curte história, artes marciais e quer entender como a esgrima evoluiu ao longo dos séculos, assista até o fim para mergulhar nesse universo de técnica, estratégia e tradição!

🔔 Se inscreva no canal e ative as notificações para não perder nenhum episódio do Dojo do Merloto e outros conteúdos épicos sobre artes marciais e esportes de combate!

Compre com desconto na Growth
https://gsuplementos.com.br
Cupom: MERLOTO",2024-11-26 21:45:02+00:00,3813,346,20,PT36M22S,2182.0,2024,11,26,Tuesday,0.09074219774455809,0.005245213742460005,Longo
nuyiOGd4V6A,Ele era CAMELÔ hoje é um BODYBILDER PRO! Felipe Massaroca | Fala Monstro Talk Show #011,"No episódio de hoje do Fala Monstro Talk Show, Leo Stronda bate um papo com Felipe Massaroca, o mais novo Pro Card no mundo do fisiculturismo! 🎉💪 Conheça a história do Massaroca, os desafios da preparação e os planos para a carreira profissional. 


👉 Inscreva-se no canal e ative as notificações para não perder nenhuma novidade!",2024-11-24 15:00:07+00:00,20798,1492,60,PT1H29M32S,5372.0,2024,11,24,Sunday,0.0717376670833734,0.0028848927781517453,Longo
